"study","station.x","operatn","year","X_WGS84","Y_WGS84","Tax_Div","Tax_Even","Tax_Rich","Abundance","i_ab","prop_i","logab","logabI","Strahler","Catchment6_size","Ships","Locks","Ports","local","Channelization","Agriculture_new","Urban_new","fric_new","feve_new","fdiv_new","Rip_Deg","ports_5k","locks_5k"
"Dutch","Dutch_bone06","Dutch_7003617_2007",2007,5.91208,51.97458,2.739726,0.5479452,5,20,17,0.85,2.995732,2.833213,"7",0.6540914,0.8409846,-0.5020629,0.4022348,-0.9014099,0.06218346,-1.85078,1.948856,0.006366932,0.149745,0.6254859,0.9014099,1.421512,-0.4940378
"Dutch","Dutch_bone07","Dutch_7003530_2007",2007,5.86827,51.97237,5,0.5555556,9,25,21,0.84,3.218876,3.044522,"7",0.6540914,0.9963707,-0.09350681,0.4022348,-0.8223715,0.07603216,-1.01671,1.474184,0.2081202,0.590186,0.8059238,0.8223715,1.421512,0.3461604
"Dutch","Dutch_bone07","Dutch_7003615_2007",2007,5.86912,51.97415,3.861314,0.9653285,4,23,12,0.5217391,3.135494,2.484907,"7",0.6540914,0.9963707,-0.09350681,0.4022348,-0.8223715,0.07603216,-1.01671,1.474184,NA,NA,NA,0.8223715,1.421512,0.3461604
"Dutch","Dutch_bone08","Dutch_7003532_2007",2007,5.86748,51.97262,3.571429,0.8928571,4,5,3,0.6,1.609438,1.098612,"7",0.6540914,0.9963707,-0.09350681,0.4022348,-0.7843769,0.07603216,-1.007127,1.420199,NA,NA,NA,0.7843769,1.421512,0.3461604
"Dutch","Dutch_bone08","Dutch_7003614_2007",2007,5.86962,51.97365,1,1,1,4,4,1,1.386294,1.386294,"7",0.6540914,0.9963707,-0.09350681,0.4022348,-0.7843769,0.07603216,-1.007127,1.420199,NA,NA,NA,0.7843769,1.421512,0.3461604
"Dutch","Dutch_bone09","Dutch_7003531_2007",2007,5.86842,51.97208,2.790179,0.3487723,8,50,47,0.94,3.912023,3.850148,"7",0.6540914,0.9963707,-0.09350681,0.4022348,-0.791167,0.07603216,-0.9961765,1.449266,0.2091465,0.491264,0.9484735,0.791167,1.421512,0.3461604
"Dutch","Dutch_bone09","Dutch_7003616_2007",2007,5.86963,51.97328,2.722689,0.5445378,5,36,27,0.75,3.583519,3.295837,"7",0.6540914,0.9963707,-0.09350681,0.4022348,-0.791167,0.07603216,-0.9961765,1.449266,0.006366932,0.116621,0.6036196,0.791167,1.421512,0.3461604
"Dutch","Dutch_bone10","Dutch_7003533_2007",2007,5.86638,51.97527,2.956803,0.5913607,5,37,31,0.8378378,3.610918,3.433987,"7",0.6540914,0.9963707,-0.09350681,0.4022348,-0.6981453,0.07603216,-0.816594,1.353206,0.06925095,0.613026,0.7307603,0.6981453,1.421512,0.3461604
"Dutch","Dutch_bone10","Dutch_7003611_2007",2007,5.86875,51.97873,2.995308,0.3744136,8,113,89,0.7876106,4.727388,4.488636,"7",0.6540914,0.9963707,-0.09350681,0.4022348,-0.6981453,0.07603216,-0.816594,1.353206,0.08276093,0.697164,0.8937006,0.6981453,1.421512,0.3461604
"Dutch","Dutch_bone11","Dutch_7003529_2007",2007,5.80897,51.96852,3.315086,0.3315086,10,584,468,0.8013699,6.369901,6.148468,"7",0.6540914,0.9963707,-0.09350681,0.4022348,0.4778576,0.07603216,0.3276608,0.3560687,0.1128781,0.58579,0.8408547,-0.4778576,-0.5615262,0.3461604
"Dutch","Dutch_bone11","Dutch_7003613_2007",2007,5.80993,51.96892,3.744226,0.3120189,12,566,434,0.7667845,6.338594,6.073045,"7",0.6540914,0.9963707,-0.09350681,0.4022348,0.4778576,0.07603216,0.3276608,0.3560687,0.2213987,0.302262,0.8129192,-0.4778576,-0.5615262,0.3461604
"Dutch","Dutch_bone12","Dutch_7003528_2007",2007,5.81062,51.9685,5.384814,0.4895286,11,158,92,0.5822785,5.062595,4.521789,"7",0.6540914,0.9963707,-0.09350681,0.4022348,0.3474815,0.07603216,0.33883,0.3846503,0.2091465,0.459428,0.8286253,-0.3474815,-0.5615262,0.3461604
"Dutch","Dutch_bone12","Dutch_7003612_2007",2007,5.81107,51.96877,3.489411,0.4361763,8,129,71,0.5503876,4.859812,4.26268,"7",0.6540914,0.9963707,-0.09350681,0.4022348,0.3474815,0.07603216,0.33883,0.3846503,0.0833726,0.441367,0.9246123,-0.3474815,-0.5615262,0.3461604
"Dutch","Dutch_bone51","Dutch_7003522_2007",2007,5.8761,51.98007,1.822944,0.2604206,7,134,114,0.8507463,4.89784,4.736198,"7",0.6540914,0.8409846,-0.5020629,0.4022348,-0.9687607,0.06218346,-1.328637,1.413139,0.2213987,0.546742,0.9733693,0.9687607,1.421512,-0.4940378
"Dutch","Dutch_bone51","Dutch_7003605_2007",2007,5.876,51.98005,1.16955,0.3898501,3,26,25,0.9615385,3.258097,3.218876,"7",0.6540914,0.8409846,-0.5020629,0.4022348,-0.9687607,0.06218346,-1.328637,1.413139,NA,NA,NA,0.9687607,1.421512,-0.4940378
"Dutch","Dutch_bone52","Dutch_7003523_2007",2007,5.86902,51.97892,2.272727,0.7575758,3,5,5,1,1.609438,1.609438,"7",0.6540914,0.9963707,-0.09350681,0.4022348,-0.6527887,0.07603216,-0.8246483,1.28392,NA,NA,NA,0.6527887,1.421512,0.3461604
"Dutch","Dutch_bone52","Dutch_7003606_2007",2007,5.86893,51.97883,2,1,2,2,2,1,0.6931472,0.6931472,"7",0.6540914,0.9963707,-0.09350681,0.4022348,-0.6527887,0.07603216,-0.8246483,1.28392,NA,NA,NA,0.6527887,1.421512,0.3461604
"Dutch","Dutch_bone53","Dutch_7003521_2007",2007,5.85575,51.96898,2.038867,0.2265408,9,89,84,0.9438202,4.488636,4.430817,"7",0.6540914,0.9963707,-0.09350681,0.4022348,-0.07213294,0.07603216,-0.3046893,1.184604,0.2601589,0.514382,0.9792377,0.07213294,-0.5615262,0.3461604
"Dutch","Dutch_bone53","Dutch_7003604_2007",2007,5.85575,51.96898,2.202417,0.5506042,4,54,54,1,3.988984,3.988984,"7",0.6540914,0.9963707,-0.09350681,0.4022348,-0.07213294,0.07603216,-0.3046893,1.184604,0.1890869,0.412,0.8549528,0.07213294,-0.5615262,0.3461604
"Dutch","Dutch_bone54","Dutch_7003520_2007",2007,5.80732,51.96817,2.034723,0.2034723,10,171,133,0.7777778,5.141664,4.890349,"7",0.6540914,0.9963707,-0.09350681,0.4022348,0.3279028,0.07603216,0.2281287,0.4006776,0.262042,0.602146,0.9759056,-0.3279028,-0.5615262,0.3461604
"Dutch","Dutch_bone54","Dutch_7003603_2007",2007,5.8073,51.96807,1.644295,0.2740492,6,35,29,0.8285714,3.555348,3.367296,"7",0.6540914,0.9963707,-0.09350681,0.4022348,0.3279028,0.07603216,0.2281287,0.4006776,0.07860775,0.343212,0.9726803,-0.3279028,-0.5615262,0.3461604
"Dutch","Dutch_bowa01","Dutch_7003630_2007",2007,5.82435,51.85598,1.330461,0.2217435,6,169,155,0.9171598,5.129899,5.043425,"canal",0.6540914,0.6284857,1.132162,1.655752,0.03903029,0.4482726,-1.00431,1.357272,0.07153239,0.417304,0.8037357,-0.03903029,1.421512,1.186359
"Dutch","Dutch_bowa01","Dutch_7003547_2007",2007,5.82372,51.85587,2.374375,0.2374375,10,173,150,0.867052,5.153292,5.010635,"canal",0.6540914,0.6284857,1.132162,1.655752,0.03903029,0.4482726,-1.00431,1.357272,0.248395,0.217935,0.8069909,-0.03903029,1.421512,1.186359
"Dutch","Dutch_bowa02","Dutch_7003632_2007",2007,5.8299,51.86247,3.904065,0.4880081,8,49,40,0.8163265,3.89182,3.688879,"canal",0.6540914,0.6284857,1.132162,1.655752,-1.053398,0.4482726,-1.017662,1.357514,0.2338885,0.299612,0.8543132,1.053398,1.421512,1.186359
"Dutch","Dutch_bowa02","Dutch_7003548_2007",2007,5.8293,51.86342,2.913793,0.4856322,6,52,43,0.8269231,3.951244,3.7612,"canal",0.6540914,0.6284857,1.132162,1.655752,-1.053398,0.4482726,-1.017662,1.357514,0.04358659,0.517336,0.9268216,1.053398,1.421512,1.186359
"Dutch","Dutch_bowa03","Dutch_7003631_2007",2007,5.82943,51.8636,5.142857,0.8571429,6,12,8,0.6666667,2.484907,2.079442,"canal",0.6540914,0.6284857,1.132162,1.655752,-1.014126,0.4482726,-1.018217,1.390352,0.3405398,0.574155,0.6957947,1.014126,1.421512,1.186359
"Dutch","Dutch_bowa03","Dutch_7003549_2007",2007,5.83095,51.8633,1,1,1,1,1,1,0,0,"canal",0.6540914,0.6284857,1.132162,1.655752,-1.014126,0.4482726,-1.018217,1.390352,NA,NA,NA,1.014126,1.421512,1.186359
"Dutch","Dutch_bowa04","Dutch_7003550_2007",2007,5.83163,51.86387,3,1,3,3,3,1,1.098612,1.098612,"canal",0.6540914,0.6284857,1.132162,1.655752,-0.9990952,0.4482726,-0.7849501,1.186997,NA,NA,NA,0.9990952,1.421512,1.186359
"Dutch","Dutch_bowa04","Dutch_7003633_2007",2007,5.83163,51.86387,1,1,1,1,1,1,0,0,"canal",0.6540914,0.6284857,1.132162,1.655752,-0.9990952,0.4482726,-0.7849501,1.186997,NA,NA,NA,0.9990952,1.421512,1.186359
"Dutch","Dutch_bowa05","Dutch_7003634_2007",2007,5.83253,51.86427,3.368421,0.5614035,6,16,15,0.9375,2.772589,2.70805,"canal",0.6540914,0.6284857,1.132162,1.655752,-1.063769,0.4482726,-1.141517,1.460525,0.2564543,0.629075,0.6820081,1.063769,1.421512,1.186359
"Dutch","Dutch_bowa05","Dutch_7003551_2007",2007,5.83082,51.86522,3.834783,0.6391304,6,21,19,0.9047619,3.044522,2.944439,"canal",0.6540914,0.6284857,1.132162,1.655752,-1.063769,0.4482726,-1.141517,1.460525,0.08066674,0.610608,0.7559215,1.063769,1.421512,1.186359
"Dutch","Dutch_bowa06","Dutch_7003635_2007",2007,5.85323,51.8504,1.540504,0.192563,8,151,134,0.8874172,5.01728,4.89784,"canal",0.6540914,0.6284857,1.132162,1.655752,-0.8242247,0.4482726,-1.516968,1.459983,0.08679937,0.445488,0.9414344,0.8242247,1.421512,1.186359
"Dutch","Dutch_bowa06","Dutch_7003552_2007",2007,5.85195,51.85033,1.454306,0.207758,7,143,128,0.8951049,4.962845,4.85203,"canal",0.6540914,0.6284857,1.132162,1.655752,-0.8242247,0.4482726,-1.516968,1.459983,0.06925095,0.51471,0.9358194,0.8242247,1.421512,1.186359
"Dutch","Dutch_bowa07","Dutch_7003636_2007",2007,5.89587,51.8689,4.446154,0.6351648,7,34,32,0.9411765,3.526361,3.465736,"canal",0.6540914,0.8409846,-0.5020629,0.4022348,-0.4611045,0.06218346,0.5605311,0.1590442,0.1240179,0.637841,0.832735,0.4611045,-0.5615262,-0.4940378
"Dutch","Dutch_bowa07","Dutch_7003553_2007",2007,5.89553,51.86875,3.531073,0.5044391,7,25,23,0.92,3.218876,3.135494,"canal",0.6540914,0.8409846,-0.5020629,0.4022348,-0.4611045,0.06218346,0.5605311,0.1590442,0.1049651,0.551824,0.7816412,0.4611045,-0.5615262,-0.4940378
"Dutch","Dutch_bowa08","Dutch_7003554_2007",2007,5.89442,51.86948,1.8,0.9,2,3,2,0.6666667,1.098612,0.6931472,"canal",0.6540914,0.8409846,-0.5020629,0.4022348,-0.5005613,0.06218346,0.6143543,0.1244559,NA,NA,NA,0.5005613,-0.5615262,-0.4940378
"Dutch","Dutch_bowa08","Dutch_7003638_2007",2007,5.89408,51.86908,1,1,1,1,1,1,0,0,"canal",0.6540914,0.8409846,-0.5020629,0.4022348,-0.5005613,0.06218346,0.6143543,0.1244559,NA,NA,NA,0.5005613,-0.5615262,-0.4940378
"Dutch","Dutch_bowa10","Dutch_7003639_2007",2007,5.89168,51.86988,3.272727,0.6545455,5,24,13,0.5416667,3.178054,2.564949,"canal",0.6540914,0.8409846,-0.5020629,0.4022348,0.0887711,0.06218346,0.2930619,0.3087109,0.09502921,0.630953,0.6066957,-0.0887711,1.421512,-0.4940378
"Dutch","Dutch_bowa10","Dutch_7003556_2007",2007,5.8924,51.8703,4,0.6666667,6,24,23,0.9583333,3.178054,3.135494,"canal",0.6540914,0.8409846,-0.5020629,0.4022348,0.0887711,0.06218346,0.2930619,0.3087109,0.1240179,0.70216,0.7621194,-0.0887711,-0.5615262,-0.4940378
"Dutch","Dutch_bowa11","Dutch_7003641_2007",2007,5.98552,51.85825,2.790036,0.5580072,5,139,131,0.942446,4.934474,4.875197,"canal",0.6540914,1.550207,-0.5020629,0.4022348,0.8123489,-0.4632039,0.6467135,-0.2689235,0.05068738,0.686754,0.8620351,-0.8123489,-0.5615262,-0.4940378
"Dutch","Dutch_bowa11","Dutch_7003557_2007",2007,5.98552,51.85825,2.419355,0.483871,5,15,14,0.9333333,2.70805,2.639057,"canal",0.6540914,1.550207,-0.5020629,0.4022348,0.8123489,-0.4632039,0.6467135,-0.2689235,0.1078133,0.688823,0.5920192,-0.8123489,-0.5615262,-0.4940378
"Dutch","Dutch_bowa12","Dutch_7003644_2007",2007,5.97992,51.85673,2.133333,0.7111111,3,8,8,1,2.079442,2.079442,"canal",0.6540914,1.550207,-0.5020629,0.4022348,0.357203,-0.4632039,0.7266841,-0.235196,NA,NA,NA,-0.357203,-0.5615262,-0.4940378
"Dutch","Dutch_bowa12","Dutch_7003558_2007",2007,5.98047,51.85715,2.173913,0.7246377,3,10,10,1,2.302585,2.302585,"canal",0.6540914,1.550207,-0.5020629,0.4022348,0.357203,-0.4632039,0.7266841,-0.235196,NA,NA,NA,-0.357203,-0.5615262,-0.4940378
"Dutch","Dutch_bowa13","Dutch_7003640_2007",2007,5.98052,51.85802,2.666667,0.8888889,3,4,4,1,1.386294,1.386294,"canal",0.6540914,1.550207,-0.5020629,0.4022348,0.5136718,-0.4632039,0.7499948,-0.232502,NA,NA,NA,-0.5136718,-0.5615262,-0.4940378
"Dutch","Dutch_bowa13","Dutch_7003560_2007",2007,5.98013,51.85798,3.571429,0.8928571,4,5,5,1,1.609438,1.609438,"canal",0.6540914,1.550207,-0.5020629,0.4022348,0.5136718,-0.4632039,0.7499948,-0.232502,0.07430372,0.619047,0.6331367,-0.5136718,-0.5615262,-0.4940378
"Dutch","Dutch_bowa14","Dutch_7003559_2007",2007,5.9788,51.85822,1,1,1,1,1,1,0,0,"canal",0.6540914,1.550207,-0.5020629,0.4022348,0.1801477,-0.4632039,0.7485663,-0.2097122,NA,NA,NA,-0.1801477,-0.5615262,-0.4940378
"Dutch","Dutch_bowa15","Dutch_7003643_2007",2007,5.97733,51.85822,3.031579,0.7578947,4,24,24,1,3.178054,3.178054,"canal",0.6540914,1.550207,-0.5020629,0.4022348,0.8777455,-0.4632039,0.7063293,-0.240099,0.09502921,0.637696,0.6459591,-0.8777455,-0.5615262,-0.4940378
"Dutch","Dutch_bowa15","Dutch_7003561_2007",2007,5.97692,51.85818,4.017857,0.5022321,8,30,18,0.6,3.401197,2.890372,"canal",0.6540914,1.550207,-0.5020629,0.4022348,0.8777455,-0.4632039,0.7063293,-0.240099,0.1251276,0.660806,0.6819506,-0.8777455,-0.5615262,-0.4940378
"Dutch","Dutch_bowa16","Dutch_7003647_2007",2007,6.01785,51.87955,2.272727,0.7575758,3,5,5,1,1.609438,1.609438,"canal",0.6540914,0.8409846,-0.5020629,0.4022348,1.437954,0.06218346,0.6557798,-0.2487466,NA,NA,NA,-1.437954,-0.5615262,-0.4940378
"Dutch","Dutch_bowa16","Dutch_7003562_2007",2007,6.01767,51.87978,2.777778,0.9259259,3,5,4,0.8,1.609438,1.386294,"canal",0.6540914,0.8409846,-0.5020629,0.4022348,1.437954,0.06218346,0.6557798,-0.2487466,NA,NA,NA,-1.437954,-0.5615262,-0.4940378
"Dutch","Dutch_bowa17","Dutch_7003563_2007",2007,6.01808,51.88022,1,1,1,1,0,0,0,0,"7",0.6540914,0.8409846,-0.5020629,0.4022348,1.240086,0.06218346,0.6707185,-0.2383483,NA,NA,NA,-1.240086,-0.5615262,-0.4940378
"Dutch","Dutch_bowa18","Dutch_7003646_2007",2007,6.01972,51.88062,1.8,0.9,2,3,3,1,1.098612,1.098612,"7",0.6540914,0.8409846,-0.5020629,0.4022348,1.250347,0.06218346,0.6726627,-0.2393989,NA,NA,NA,-1.250347,-0.5615262,-0.4940378
"Dutch","Dutch_bowa18","Dutch_7003564_2007",2007,6.01995,51.88075,2,1,2,2,2,1,0.6931472,0.6931472,"7",0.6540914,0.8409846,-0.5020629,0.4022348,1.250347,0.06218346,0.6726627,-0.2393989,NA,NA,NA,-1.250347,-0.5615262,-0.4940378
"Dutch","Dutch_bowa19","Dutch_7003648_2007",2007,6.02348,51.88022,2.778846,0.396978,7,34,32,0.9411765,3.526361,3.465736,"7",0.6540914,0.8409846,-0.5020629,0.4022348,1.179309,0.06218346,0.678535,-0.2371899,0.1049651,0.438831,0.7893361,-1.179309,-0.5615262,-0.4940378
"Dutch","Dutch_bowa19","Dutch_7003565_2007",2007,6.02262,51.8807,2.647059,0.6617647,4,15,13,0.8666667,2.70805,2.564949,"7",0.6540914,0.8409846,-0.5020629,0.4022348,1.179309,0.06218346,0.678535,-0.2371899,NA,NA,NA,-1.179309,-0.5615262,-0.4940378
"Dutch","Dutch_bowa51","Dutch_7003545_2007",2007,5.8247,51.85885,3.4,0.5666667,6,51,46,0.9019608,3.931826,3.828641,"canal",0.6540914,0.6284857,1.132162,1.655752,-0.02318791,0.4482726,-0.9057893,1.241896,0.0211576,0.546522,0.667469,0.02318791,1.421512,1.186359
"Dutch","Dutch_bowa51","Dutch_7003628_2007",2007,5.82473,51.85882,2.133333,0.7111111,3,24,24,1,3.178054,3.178054,"canal",0.6540914,0.6284857,1.132162,1.655752,-0.02318791,0.4482726,-0.9057893,1.241896,NA,NA,NA,0.02318791,1.421512,1.186359
"Dutch","Dutch_bowa52","Dutch_7003544_2007",2007,5.87398,51.84967,2.878966,0.3198851,9,140,136,0.9714286,4.941642,4.912655,"canal",0.6540914,1.550207,-0.5020629,0.4022348,1.443089,-0.4632039,-0.6928743,0.518174,0.2820781,0.517714,0.9105601,-1.443089,1.421512,1.186359
"Dutch","Dutch_bowa52","Dutch_7003627_2007",2007,5.87417,51.84947,2.560216,0.4267027,6,125,125,1,4.828314,4.828314,"canal",0.6540914,1.550207,-0.5020629,0.4022348,1.443089,-0.4632039,-0.6928743,0.518174,0.2141564,0.3126,0.8058385,-1.443089,1.421512,1.186359
"Dutch","Dutch_bowa53","Dutch_7003626_2007",2007,5.90087,51.87373,1,1,1,1,1,1,0,0,"canal",0.6540914,0.8409846,-0.5020629,0.4022348,0.4737626,0.06218346,0.2504675,0.3619405,NA,NA,NA,-0.4737626,-0.5615262,-0.4940378
"Dutch","Dutch_bowa54","Dutch_7003624_2007",2007,5.94723,51.8598,1,1,1,2,2,1,0.6931472,0.6931472,"canal",0.6540914,1.550207,-0.5020629,0.4022348,0.1041245,-0.4632039,0.7612235,-0.2018731,NA,NA,NA,-0.1041245,-0.5615262,-0.4940378
"Dutch","Dutch_bowa55","Dutch_7003542_2007",2007,5.99113,51.85945,1,1,1,1,1,1,0,0,"canal",0.6540914,1.550207,-0.5020629,0.4022348,0.820138,-0.4632039,0.6320526,-0.2777594,NA,NA,NA,-0.820138,-0.5615262,-0.4940378
"Dutch","Dutch_bowa56","Dutch_7003540_2007",2007,6.016,51.87995,1,1,1,2,2,1,0.6931472,0.6931472,"canal",0.6540914,0.8409846,-0.5020629,0.4022348,1.315411,0.06218346,0.7748528,-0.1885654,NA,NA,NA,-1.315411,-0.5615262,-0.4940378
"Dutch","Dutch_bowa56","Dutch_7003623_2007",2007,6.01175,51.88055,1,1,1,1,1,1,0,0,"canal",0.6540914,0.8409846,-0.5020629,0.4022348,1.315411,0.06218346,0.7748528,-0.1885654,NA,NA,NA,-1.315411,-0.5615262,-0.4940378
"Dutch","Dutch_grma01","Dutch_7003701_2007",2007,5.82993,51.10662,2.550725,0.6376812,4,88,75,0.8522727,4.477337,4.317488,"6",1.424686,-0.246665,0.3150493,0.4022348,-0.4419717,0.724641,0.970183,0.5968758,0.2927828,0.534258,0.8515045,0.4419717,-0.5615262,-0.4940378
"Dutch","Dutch_grma02","Dutch_7003702_2007",2007,5.8315,51.10483,2.631579,0.877193,3,10,7,0.7,2.302585,1.94591,"6",1.424686,-0.246665,0.3150493,0.4022348,-1.00178,0.724641,0.8640256,0.4415218,NA,NA,NA,1.00178,-0.5615262,-0.4940378
"Dutch","Dutch_grma03","Dutch_7003703_2007",2007,5.76722,51.00602,3.593864,0.3593864,10,113,59,0.5221239,4.727388,4.077537,"6",1.424686,-0.3320774,-0.09350681,1.655752,-0.7155126,1.100281,-0.1992413,0.3443996,0.4255689,0.531545,0.9760268,0.7155126,1.421512,0.3461604
"Dutch","Dutch_grma04","Dutch_7003704_2007",2007,5.766,51.00472,5.116535,0.6395669,8,57,33,0.5789474,4.043051,3.496508,"6",1.424686,-0.3320774,-0.09350681,1.655752,-0.7228477,1.100281,-0.2450692,0.3503256,0.2641732,0.591615,0.7538993,0.7228477,1.421512,0.3461604
"Dutch","Dutch_grma05","Dutch_7003705_2007",2007,5.76592,51.0066,4.436849,0.4929833,9,99,50,0.5050505,4.59512,3.912023,"6",1.424686,-0.3320774,-0.09350681,1.655752,-0.6738283,1.100281,-0.2221551,0.3233876,0.4295179,0.441359,0.7597613,0.6738283,1.421512,0.3461604
"Dutch","Dutch_grma06","Dutch_7003706_2007",2007,5.76957,51.01463,3.666667,0.6111111,6,11,10,0.9090909,2.397895,2.302585,"6",1.424686,-0.3320774,-0.09350681,1.655752,-0.09440945,1.100281,-0.01703987,0.2065581,0.3460053,0.752971,0.5722321,0.09440945,3.40455,0.3461604
"Dutch","Dutch_grma08","Dutch_7003707_2007",2007,5.68277,50.8746,2.612903,0.6532258,4,9,9,1,2.197225,2.197225,"6",1.424686,-0.3320774,-0.09350681,1.655752,-0.5360087,1.100281,-1.244262,1.442529,0.1297751,0.735567,0.8039751,0.5360087,1.421512,1.186359
"Dutch","Dutch_grma09","Dutch_7003708_2007",2007,5.68378,50.87532,3.358209,0.6716418,5,15,13,0.8666667,2.70805,2.564949,"6",1.424686,-0.3320774,-0.09350681,1.655752,-0.7959505,1.100281,-1.238509,1.416668,0.05528275,0.634905,0.4989607,0.7959505,1.421512,1.186359
"Dutch","Dutch_grma10","Dutch_7003709_2007",2007,5.69578,50.86937,1,1,1,2,0,0,0.6931472,0,"6",1.424686,-0.3320774,-0.09350681,1.655752,-0.8650247,1.100281,-1.376826,1.357834,NA,NA,NA,0.8650247,1.421512,1.186359
"Dutch","Dutch_grma11","Dutch_7003710_2007",2007,5.69598,50.87075,1,1,1,1,0,0,0,0,"6",1.424686,-0.3320774,-0.09350681,1.655752,-0.8666569,1.100281,-1.37754,1.357241,NA,NA,NA,0.8666569,1.421512,1.186359
"Dutch","Dutch_grma12","Dutch_7003711_2007",2007,5.69095,50.86818,2.214559,0.5536398,4,34,16,0.4705882,3.526361,2.772589,"6",1.424686,-0.3320774,-0.09350681,1.655752,-0.8650247,1.100281,-1.376826,1.357834,0.06572925,0.53397,0.5879664,0.8650247,1.421512,1.186359
"Dutch","Dutch_rrij01","Dutch_7003656_2007",2007,6.06488,51.86477,1,1,1,1,0,0,0,0,"7",0.6540914,1.550207,-0.5020629,0.4022348,-0.2570043,-0.4632039,0.6162408,-0.238268,NA,NA,NA,0.2570043,-0.5615262,-0.4940378
"Dutch","Dutch_rrij01","Dutch_7003575_2007",2007,6.06633,51.86452,1,1,1,5,0,0,1.609438,0,"7",0.6540914,1.550207,-0.5020629,0.4022348,-0.2570043,-0.4632039,0.6162408,-0.238268,NA,NA,NA,0.2570043,-0.5615262,-0.4940378
"Dutch","Dutch_rrij02","Dutch_7003657_2007",2007,6.06517,51.86647,2.379665,0.3399522,7,43,38,0.8837209,3.7612,3.637586,"7",0.6540914,1.550207,-0.5020629,0.4022348,-0.286513,-0.4632039,0.6237199,-0.2167442,0.07620383,0.699612,0.9070767,0.286513,-0.5615262,-0.4940378
"Dutch","Dutch_rrij02","Dutch_7003576_2007",2007,6.06683,51.86555,3.846154,0.7692308,5,10,4,0.4,2.302585,1.386294,"7",0.6540914,1.550207,-0.5020629,0.4022348,-0.286513,-0.4632039,0.6237199,-0.2167442,NA,NA,NA,0.286513,-0.5615262,-0.4940378
"Dutch","Dutch_rrij03","Dutch_7003653_2007",2007,6.08847,51.86223,2.666667,0.8888889,3,8,6,0.75,2.079442,1.791759,"7",0.6540914,0.8409846,-0.5020629,0.4022348,-0.7460087,0.06218346,0.7707457,-0.1140542,NA,NA,NA,0.7460087,-0.5615262,-0.4940378
"Dutch","Dutch_rrij03","Dutch_7003577_2007",2007,6.08885,51.86225,3.428571,0.8571429,4,12,9,0.75,2.484907,2.197225,"7",0.6540914,0.8409846,-0.5020629,0.4022348,-0.7460087,0.06218346,0.7707457,-0.1140542,0.04664894,0.616427,0.8785274,0.7460087,-0.5615262,-0.4940378
"Dutch","Dutch_rrij04","Dutch_7003654_2007",2007,6.09105,51.87053,2.206107,0.3676845,6,68,63,0.9264706,4.219508,4.143135,"7",0.6540914,0.8409846,-0.5020629,0.4022348,-1.063769,0.06218346,1.136078,0.113847,0.02441659,0.541153,0.9560896,1.063769,-0.5615262,-0.4940378
"Dutch","Dutch_rrij04","Dutch_7003578_2007",2007,6.09112,51.87052,1.528851,0.5096171,3,76,73,0.9605263,4.330733,4.290459,"7",0.6540914,0.8409846,-0.5020629,0.4022348,-1.063769,0.06218346,1.136078,0.113847,NA,NA,NA,1.063769,-0.5615262,-0.4940378
"Dutch","Dutch_rrij05","Dutch_7003658_2007",2007,6.07953,51.85858,2.272727,0.7575758,3,5,4,0.8,1.609438,1.386294,"7",0.6540914,1.550207,-0.5020629,0.4022348,0.05040141,-0.4632039,0.7364641,-0.1305138,NA,NA,NA,-0.05040141,-0.5615262,-0.4940378
"Dutch","Dutch_rrij06","Dutch_7003659_2007",2007,6.07633,51.85793,3.313725,0.4733894,7,39,34,0.8717949,3.663562,3.526361,"7",0.6540914,1.550207,-0.5020629,0.4022348,-0.4365709,-0.4632039,0.7038094,-0.1549471,0.1530478,0.238103,0.8307807,0.4365709,-0.5615262,-0.4940378
"Dutch","Dutch_rrij06","Dutch_7003574_2007",2007,6.07698,51.85748,3.591133,0.5985222,6,27,16,0.5925926,3.295837,2.772589,"7",0.6540914,1.550207,-0.5020629,0.4022348,-0.4365709,-0.4632039,0.7038094,-0.1549471,0.2040817,0.575964,0.8983877,0.4365709,-0.5615262,-0.4940378
"Dutch","Dutch_rrij07","Dutch_7003570_2007",2007,6.1176,51.84752,1,1,1,3,3,1,1.098612,1.098612,"7",0.6540914,1.550207,-0.5020629,0.4022348,-0.7515372,-0.4632039,0.933205,0.2398624,NA,NA,NA,0.7515372,-0.5615262,-0.4940378
"Dutch","Dutch_rrij08","Dutch_7003661_2007",2007,6.11803,51.84917,2.931478,0.3664347,8,37,19,0.5135135,3.610918,2.944439,"7",0.6540914,1.550207,-0.5020629,0.4022348,-0.7256807,-0.4632039,1.023314,0.210743,0.220289,0.712312,0.8829262,0.7256807,-0.5615262,-0.4940378
"Dutch","Dutch_rrij08","Dutch_7003571_2007",2007,6.11803,51.84915,2.647244,0.5294488,5,41,30,0.7317073,3.713572,3.401197,"7",0.6540914,1.550207,-0.5020629,0.4022348,-0.7256807,-0.4632039,1.023314,0.210743,NA,NA,NA,0.7256807,-0.5615262,-0.4940378
"Dutch","Dutch_rrij51","Dutch_7003651_2007",2007,6.05512,51.86623,1,1,1,1,1,1,0,0,"7",0.6540914,0.8409846,-0.5020629,0.4022348,-0.2320448,0.06218346,0.6510581,-0.2393452,NA,NA,NA,0.2320448,-0.5615262,-0.4940378
